timestamp,target,destination_ip,hop_number,ip_address,rtt1_ms,rtt2_ms,rtt3_ms
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,9,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,10,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,11,62.40.125.18,78.160,78.369,78.269
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,12,163.253.1.116,145.411,146.174,147.099
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,13,163.253.1.107,145.057,144.932,145.001
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,14,163.253.1.139,143.793,145.626,145.394
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,15,163.253.2.17,145.366,146.081,144.678
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,16,163.253.2.74,145.670,145.149,145.097
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,17,163.253.1.245,146.592,144.773,147.124
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,18,163.253.1.242,146.608,146.569,146.987
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,19,163.253.1.171,144.548,145.166,145.114
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,20,163.253.1.157,145.267,143.893,143.779
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,21,64.57.28.54,144.017,143.882,143.785
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,22,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,23,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,24,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,25,128.95.0.66,146.479,146.502,145.079
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,26,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,27,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,28,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,29,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.washington.edu,128.208.60.208,30,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,0.682,0.634,0.575
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,13.465,10.651,16.443
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,10.976,33.413,
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.276,1.708,1.654
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,1.984,1.945,1.905
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,4.719,4.590,4.553
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,4.518,4.392,4.483
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,4.435,4.602,4.450
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,4.779,4.647,4.867
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,10,212.187.216.237,4.876,4.838,4.903
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,11,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,12,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,13,154.54.76.26,6.408,6.002,
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,14,154.54.72.182,5.668,5.904,5.644
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,15,154.54.94.45,74.433,80.223,78.989
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,16,154.54.169.222,83.190,79.011,78.921
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,17,154.54.169.185,86.923,82.441,82.492
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,18,154.54.7.129,94.099,92.239,92.979
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,19,154.54.166.73,104.484,100.011,104.406
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,20,154.54.7.233,115.536,117.688,115.723
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,21,154.54.165.26,133.598,137.633,137.960
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,22,154.54.166.70,136.648,132.190,136.578
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,23,154.54.45.162,139.012,147.052,143.895
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,24,154.54.3.70,145.185,142.521,138.161
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,25,154.54.86.41,140.016,135.630,140.308
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,26,38.104.84.15,157.195,146.389,146.435
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,27,104.171.226.68,146.484,146.286,142.009
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,28,172.80.0.167,145.824,145.779,143.134
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,0.756,0.658,0.590
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,7.127,4.097,10.131
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,4.149,8.017,10.281
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.315,1.253,1.359
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,2.088,2.028,1.967
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.535,4.512,4.443
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,6.945,5.990,5.913
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,5.852,5.353,5.275
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,50.526,50.695,50.778
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,59.958,59.994,59.868
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.319,60.938,61.073
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,0.818,0.731,0.638
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,4.147,7.149,10.174
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,4.095,7.314,10.654
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.549,1.456,1.394
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.809,1.743,1.681
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.468,4.559,4.486
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.494,4.440,8.511
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.521,4.575,4.504
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.661,4.801,4.676
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,10,62.115.175.106,4.704,4.727,4.651
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,8.045,7.472,7.214
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.138.216,5.107,5.199,5.151
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.285,11.459,12.843
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.138.227,24.411,25.207,21.242
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.124.57,26.077,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.141.122,224.375,225.537,225.497
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,227.054,225.667,226.818
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,237.882,238.190,237.969
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,19,213.248.82.234,244.608,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.119.102,251.601,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,21,103.14.13.3,247.016,245.125,262.785
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,255.406,253.042,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,23,103.14.13.3,246.017,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,24,211.125.119.106,251.341,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,25,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Wed 09 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,1,192.168.25.1,0.571,0.503,0.449
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,2,139.222.0.1,3.931,6.850,9.917
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,3,10.0.0.1,10.304,19.618,16.640
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,4,193.62.92.125,1.429,1.379,1.271
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,5,10.11.1.0,1.225,1.520,1.325
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,6,146.97.141.116,4.290,4.123,4.115
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,7,146.97.38.49,4.460,4.548,4.482
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,8,146.97.33.61,5.750,5.671,5.756
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,9,72.14.205.74,4.667,4.774,4.890
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,10,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,11,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,12,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,13,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,14,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,15,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,16,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,17,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,18,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,19,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,20,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,21,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,22,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,23,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,24,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,25,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,26,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,27,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,28,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,29,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.washington.edu,34.168.51.100,30,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,0.513,0.453,0.519
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,2,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,5.237,11.503,14.476
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.292,1.248,1.285
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,1.460,1.414,1.367
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,4.268,4.790,4.744
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,5.187,4.624,4.387
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,5.543,4.931,5.456
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,4.847,4.834,4.844
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,10,212.187.216.237,4.833,4.865,5.031
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,11,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,12,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,13,154.54.76.26,7.138,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,14,154.54.72.182,5.820,5.844,6.014
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,15,154.54.95.101,74.785,74.936,75.086
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,16,154.54.170.69,79.149,79.472,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,17,154.54.172.170,93.115,93.085,93.092
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,18,154.54.40.110,112.775,112.693,99.732
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,19,154.54.40.249,112.640,117.254,112.561
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,20,154.54.165.26,134.612,134.335,134.299
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,21,154.54.166.58,134.470,134.120,133.911
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,22,154.54.45.162,140.545,139.479,140.421
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,23,154.54.3.70,139.276,139.250,139.217
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,24,154.54.86.41,137.020,136.974,136.854
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,25,38.104.84.15,175.160,174.948,173.462
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,26,104.171.226.68,143.158,142.962,143.191
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,27,172.80.0.167,142.490,142.696,142.352
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,28,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,0.740,0.666,0.614
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,4.261,7.102,10.075
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,4.111,7.064,9.941
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.508,1.455,1.389
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,1.572,1.605,1.459
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.511,4.451,4.401
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,4.714,4.588,4.501
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,5.195,5.077,5.401
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,51.574,50.604,50.636
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,59.958,59.959,59.999
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.454,63.599,61.142
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,0.925,0.832,0.764
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,14.677,4.337,11.420
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,8.464,18.239,5.336
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.207,1.428,1.348
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.465,1.391,1.329
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.310,4.388,4.315
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.480,4.475,4.534
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.467,5.039,4.972
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,5.059,4.696,4.691
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,10,62.115.175.106,4.673,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,8.622,8.240,7.804
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.139.142,5.274,5.146,5.011
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.481,12.512,11.602
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.138.227,25.003,24.441,23.626
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.140.43,161.252,158.109,160.722
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.142.37,224.687,227.174,232.670
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,227.125,236.196,229.287
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,238.202,241.042,227.140
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,19,213.248.82.234,245.812,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.114.65,237.865,244.322,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,21,103.14.13.3,245.565,245.264,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,246.453,244.010,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,23,211.125.119.102,253.076,253.173,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,24,103.14.13.3,247.795,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,25,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Thu 09 Apr 06:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,1,192.168.25.1,0.501,0.441,0.808
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,2,139.222.0.1,8.316,11.525,4.156
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,3,10.0.0.1,5.989,10.581,14.860
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,4,193.62.92.125,1.508,1.471,1.413
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,5,10.11.1.0,1.828,1.773,1.717
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,6,146.97.141.116,4.268,4.544,4.419
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,7,146.97.38.49,4.596,5.818,5.746
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,8,146.97.33.61,9.894,5.534,9.514
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,9,72.14.205.74,4.622,4.710,4.614
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,10,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,11,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,12,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,13,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,14,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,15,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,16,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,17,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,18,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,19,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,20,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,21,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,22,*,,,
Thu 09 Apr 13:00:02 BST 2026,www.washington.edu,34.168.51.100,23,*,,,
